9.999982118606567383e-01,2.826886177062988281e-01,5.277413874864578247e-04,0.000000000000000000e+00
9.999994039535522461e-01,8.665883541107177734e-02,1.305340044200420380e-02,0.000000000000000000e+00
9.999997615814208984e-01,5.845230817794799805e-02,2.167689986526966095e-02,0.000000000000000000e+00
9.999990463256835938e-01,5.499035120010375977e-02,4.064193053636699915e-04,0.000000000000000000e+00
9.999977350234985352e-01,6.053771376609802246e-01,6.822178838774561882e-04,0.000000000000000000e+00
9.999997615814208984e-01,4.280292987823486328e-02,7.838455028831958771e-03,0.000000000000000000e+00
9.999992847442626953e-01,1.231533288955688477e-01,2.565896371379494667e-03,0.000000000000000000e+00
9.999996423721313477e-01,2.055015563964843750e-01,2.884505920519586653e-05,0.000000000000000000e+00
9.999988079071044922e-01,9.122103452682495117e-02,2.177493456656520721e-07,0.000000000000000000e+00
9.999998807907104492e-01,1.376640796661376953e-02,7.345614721998572350e-04,0.000000000000000000e+00
9.999990463256835938e-01,4.023504257202148438e-01,8.815428591333329678e-04,0.000000000000000000e+00
9.999989271163940430e-01,4.666140079498291016e-01,4.616297665052115917e-04,0.000000000000000000e+00
9.999989271163940430e-01,6.394410133361816406e-02,2.155299764126539230e-03,0.000000000000000000e+00
9.999971389770507812e-01,6.269973516464233398e-01,7.979399924806784838e-06,0.000000000000000000e+00
9.999994039535522461e-01,9.438109397888183594e-02,4.629244096577167511e-03,0.000000000000000000e+00
9.999995231628417969e-01,2.979499101638793945e-02,1.430443525314331055e-01,0.000000000000000000e+00
9.999984502792358398e-01,3.269524574279785156e-01,3.764561843127012253e-04,0.000000000000000000e+00
9.999990463256835938e-01,2.964422106742858887e-01,2.144524455070495605e-01,0.000000000000000000e+00
9.999994039535522461e-01,2.020546942949295044e-01,6.213029846549034119e-04,0.000000000000000000e+00
9.999991655349731445e-01,2.421035766601562500e-01,7.284033345058560371e-04,0.000000000000000000e+00
9.999996423721313477e-01,6.055724620819091797e-02,3.609897568821907043e-03,0.000000000000000000e+00
9.999997615814208984e-01,3.244554996490478516e-02,1.831376403570175171e-01,0.000000000000000000e+00
9.999989271163940430e-01,8.526634424924850464e-02,8.041893132030963898e-03,0.000000000000000000e+00
9.999988079071044922e-01,3.637294769287109375e-01,4.120849072933197021e-03,0.000000000000000000e+00
9.999990463256835938e-01,4.331681132316589355e-01,3.183770924806594849e-02,0.000000000000000000e+00
9.999997615814208984e-01,3.685975074768066406e-02,9.507645666599273682e-02,0.000000000000000000e+00
9.999995231628417969e-01,1.297922730445861816e-01,2.793907697196118534e-05,0.000000000000000000e+00
9.999997615814208984e-01,6.415486335754394531e-02,7.681363058509305120e-06,0.000000000000000000e+00
9.999996423721313477e-01,5.032879114151000977e-02,1.650643907487392426e-02,0.000000000000000000e+00
9.999978542327880859e-01,7.093016505241394043e-01,2.442036289721727371e-03,0.000000000000000000e+00
9.999984502792358398e-01,2.611982822418212891e-02,1.242240071296691895e-01,0.000000000000000000e+00
9.999994039535522461e-01,2.600169181823730469e-02,7.331317663192749023e-02,0.000000000000000000e+00
9.999998807907104492e-01,6.621044874191284180e-02,7.667535543441772461e-02,0.000000000000000000e+00
9.999989271163940430e-01,4.467707872390747070e-02,1.078117731958627701e-02,0.000000000000000000e+00
9.999992847442626953e-01,5.024474859237670898e-02,8.144224993884563446e-03,0.000000000000000000e+00
9.999978542327880859e-01,1.190497279167175293e-01,2.085732121486216784e-04,0.000000000000000000e+00
9.999986886978149414e-01,2.446005344390869141e-01,6.144454237073659897e-04,0.000000000000000000e+00
9.999986886978149414e-01,9.952312707901000977e-02,4.166146740317344666e-02,0.000000000000000000e+00
9.999998807907104492e-01,0.000000000000000000e+00,9.955245256423950195e-02,0.000000000000000000e+00
9.999996423721313477e-01,2.579301595687866211e-02,8.431585133075714111e-02,0.000000000000000000e+00
9.999998807907104492e-01,5.960923433303833008e-02,3.325035423040390015e-02,0.000000000000000000e+00
9.999989271163940430e-01,9.104853868484497070e-02,1.460538208484649658e-01,0.000000000000000000e+00
9.999988079071044922e-01,4.435944557189941406e-02,1.093916147947311401e-01,0.000000000000000000e+00
9.999972581863403320e-01,9.486621618270874023e-02,3.123796358704566956e-02,0.000000000000000000e+00
9.999947547912597656e-01,5.141960978507995605e-01,7.616880466230213642e-04,0.000000000000000000e+00
9.999996423721313477e-01,6.725341081619262695e-02,6.456539267674088478e-04,0.000000000000000000e+00
9.999989271163940430e-01,2.387130260467529297e-02,3.606098238378763199e-03,0.000000000000000000e+00
9.999995231628417969e-01,1.053134799003601074e-01,1.369999023154377937e-03,0.000000000000000000e+00
9.999972581863403320e-01,6.062209606170654297e-02,1.840390323195606470e-04,0.000000000000000000e+00
9.999963045120239258e-01,6.973605155944824219e-01,9.731466416269540787e-04,0.000000000000000000e+00
9.999992847442626953e-01,8.533585071563720703e-02,2.631557881832122803e-01,0.000000000000000000e+00
9.999990463256835938e-01,6.198924779891967773e-02,6.222351454198360443e-03,0.000000000000000000e+00
9.999984502792358398e-01,7.611948251724243164e-02,6.197697483003139496e-03,0.000000000000000000e+00
9.999983310699462891e-01,1.166199445724487305e-01,1.674373149871826172e-01,0.000000000000000000e+00
9.999996423721313477e-01,4.526537656784057617e-02,1.218923777341842651e-01,0.000000000000000000e+00
9.999994039535522461e-01,2.935895323753356934e-01,1.717194467782974243e-01,0.000000000000000000e+00
9.999994039535522461e-01,1.138702630996704102e-01,3.610399653553031385e-05,0.000000000000000000e+00
9.999994039535522461e-01,2.147061228752136230e-01,5.933886859565973282e-05,0.000000000000000000e+00
9.999996423721313477e-01,2.130415439605712891e-01,3.203979134559631348e-02,0.000000000000000000e+00
9.999982118606567383e-01,2.865290641784667969e-02,1.718422770500183105e-02,0.000000000000000000e+00
9.999997615814208984e-01,0.000000000000000000e+00,2.461095340549945831e-03,0.000000000000000000e+00
9.999998807907104492e-01,1.057708263397216797e-02,7.802420295774936676e-04,0.000000000000000000e+00
9.999985694885253906e-01,1.159056425094604492e-01,9.106468409299850464e-03,0.000000000000000000e+00
9.999986886978149414e-01,4.791963100433349609e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.999995231628417969e-01,6.369590759277343750e-03,3.977842256426811218e-02,0.000000000000000000e+00
9.999997615814208984e-01,0.000000000000000000e+00,6.265757605433464050e-03,0.000000000000000000e+00
9.999997615814208984e-01,0.000000000000000000e+00,5.243730993242934346e-05,0.000000000000000000e+00
9.999997615814208984e-01,6.752943992614746094e-02,2.329339087009429932e-01,0.000000000000000000e+00
9.999994039535522461e-01,1.305403113365173340e-01,1.059243083000183105e-02,0.000000000000000000e+00
9.999986886978149414e-01,9.668248891830444336e-02,8.293440192937850952e-02,0.000000000000000000e+00
9.999997615814208984e-01,5.771380662918090820e-02,3.124417550861835480e-02,0.000000000000000000e+00
9.999979734420776367e-01,1.778251528739929199e-01,3.428197815082967281e-04,0.000000000000000000e+00
9.999994039535522461e-01,7.551074773073196411e-02,3.736896323971450329e-04,0.000000000000000000e+00
9.999980926513671875e-01,1.497366428375244141e-01,6.797292735427618027e-03,0.000000000000000000e+00
9.999997615814208984e-01,5.043870210647583008e-02,1.538531109690666199e-02,0.000000000000000000e+00
9.999992847442626953e-01,5.853044986724853516e-02,9.944160410668700933e-05,0.000000000000000000e+00
9.999991655349731445e-01,2.539107203483581543e-01,5.402299575507640839e-05,0.000000000000000000e+00
9.999991655349731445e-01,5.899224281311035156e-01,5.162603338249027729e-04,0.000000000000000000e+00
9.999977350234985352e-01,1.666019558906555176e-01,4.412907958030700684e-01,0.000000000000000000e+00
9.999995231628417969e-01,3.135710954666137695e-02,8.817839436233043671e-03,0.000000000000000000e+00
9.999990463256835938e-01,9.011256694793701172e-02,1.102333739399909973e-01,0.000000000000000000e+00
9.999996423721313477e-01,4.348003268241882324e-01,6.405034661293029785e-02,0.000000000000000000e+00
9.999996423721313477e-01,2.503609657287597656e-02,8.624142408370971680e-02,0.000000000000000000e+00
9.999992847442626953e-01,0.000000000000000000e+00,1.825132966041564941e-01,0.000000000000000000e+00
9.999989271163940430e-01,9.544074535369873047e-03,2.377033233642578125e-03,0.000000000000000000e+00
9.999985694885253906e-01,3.911691904067993164e-01,4.268811026122421026e-04,0.000000000000000000e+00
9.999997615814208984e-01,6.863540410995483398e-02,8.915120852179825306e-04,0.000000000000000000e+00
9.999996423721313477e-01,9.063023328781127930e-02,9.801559150218963623e-02,0.000000000000000000e+00
9.999978542327880859e-01,1.644465923309326172e-01,5.554500501602888107e-03,0.000000000000000000e+00
9.999967813491821289e-01,5.734283328056335449e-01,3.527753287926316261e-04,0.000000000000000000e+00
9.999997615814208984e-01,3.667623996734619141e-01,2.141094803810119629e-01,0.000000000000000000e+00
9.999997615814208984e-01,4.932767152786254883e-02,5.996417603455483913e-04,0.000000000000000000e+00
9.999998807907104492e-01,6.959438323974609375e-02,3.332510963082313538e-02,0.000000000000000000e+00
9.999997615814208984e-01,0.000000000000000000e+00,2.054049982689321041e-04,0.000000000000000000e+00
9.999984502792358398e-01,3.248194456100463867e-01,5.686777294613420963e-04,0.000000000000000000e+00
9.999996423721313477e-01,1.908612251281738281e-02,6.690037995576858521e-02,0.000000000000000000e+00
9.999997615814208984e-01,1.427567601203918457e-01,3.423681118874810636e-05,0.000000000000000000e+00
9.999996423721313477e-01,1.345247030258178711e-02,4.906644299626350403e-02,0.000000000000000000e+00
9.999997615814208984e-01,1.251846551895141602e-01,9.097214788198471069e-02,0.000000000000000000e+00
9.999972581863403320e-01,5.692549347877502441e-01,2.216633147327229381e-04,0.000000000000000000e+00
9.999996423721313477e-01,2.987747192382812500e-01,3.323652781546115875e-04,0.000000000000000000e+00
